,quantity,date,region,Sales
776,503,2018-08-19,north,1509.0
777,525,2018-08-19,south,1575.0
778,567,2018-08-19,east,1701.0
779,525,2018-08-19,west,1575.0
780,527,2018-08-20,north,1581.0
781,593,2018-08-20,south,1779.0
782,554,2018-08-20,east,1662.0
783,502,2018-08-20,west,1506.0
784,598,2018-08-21,north,1794.0
785,553,2018-08-21,south,1659.0
786,548,2018-08-21,east,1644.0
787,569,2018-08-21,west,1707.0
788,568,2018-08-22,north,1704.0
789,500,2018-08-22,south,1500.0
790,513,2018-08-22,east,1539.0
791,600,2018-08-22,west,1800.0
792,519,2018-08-23,north,1557.0
793,518,2018-08-23,south,1554.0
794,596,2018-08-23,east,1788.0
795,521,2018-08-23,west,1563.0
796,516,2018-08-24,north,1548.0
797,520,2018-08-24,south,1560.0
798,578,2018-08-24,east,1734.0
799,548,2018-08-24,west,1644.0
800,543,2018-08-25,north,1629.0
801,559,2018-08-25,south,1677.0
802,588,2018-08-25,east,1764.0
803,505,2018-08-25,west,1515.0
804,514,2018-08-26,north,1542.0
805,515,2018-08-26,south,1545.0
806,556,2018-08-26,east,1668.0
807,528,2018-08-26,west,1584.0
808,535,2018-08-27,north,1605.0
809,580,2018-08-27,south,1740.0
810,534,2018-08-27,east,1602.0
811,503,2018-08-27,west,1509.0
812,522,2018-08-28,north,1566.0
813,560,2018-08-28,south,1680.0
814,552,2018-08-28,east,1656.0
815,574,2018-08-28,west,1722.0
816,554,2018-08-29,north,1662.0
817,598,2018-08-29,south,1794.0
818,578,2018-08-29,east,1734.0
819,549,2018-08-29,west,1647.0
820,545,2018-08-30,north,1635.0
821,581,2018-08-30,south,1743.0
822,555,2018-08-30,east,1665.0
823,590,2018-08-30,west,1770.0
824,583,2018-08-31,north,1749.0
825,565,2018-08-31,south,1695.0
826,548,2018-08-31,east,1644.0
827,534,2018-08-31,west,1602.0
828,520,2018-09-01,north,1560.0
829,500,2018-09-01,south,1500.0
830,573,2018-09-01,east,1719.0
831,519,2018-09-01,west,1557.0
832,509,2018-09-02,north,1527.0
833,551,2018-09-02,south,1653.0
834,502,2018-09-02,east,1506.0
835,525,2018-09-02,west,1575.0
836,583,2018-09-03,north,1749.0
837,590,2018-09-03,south,1770.0
838,558,2018-09-03,east,1674.0
839,550,2018-09-03,west,1650.0
840,598,2018-09-04,north,1794.0
841,503,2018-09-04,south,1509.0
842,595,2018-09-04,east,1785.0
843,513,2018-09-04,west,1539.0
844,577,2018-09-05,north,1731.0
845,539,2018-09-05,south,1617.0
846,552,2018-09-05,east,1656.0
847,533,2018-09-05,west,1599.0
848,571,2018-09-06,north,1713.0
849,502,2018-09-06,south,1506.0
850,586,2018-09-06,east,1758.0
851,550,2018-09-06,west,1650.0
852,597,2018-09-07,north,1791.0
853,541,2018-09-07,south,1623.0
854,592,2018-09-07,east,1776.0
855,551,2018-09-07,west,1653.0
856,553,2018-09-08,north,1659.0
857,585,2018-09-08,south,1755.0
858,511,2018-09-08,east,1533.0
859,519,2018-09-08,west,1557.0
860,509,2018-09-09,north,1527.0
861,538,2018-09-09,south,1614.0
862,546,2018-09-09,east,1638.0
863,568,2018-09-09,west,1704.0
864,550,2018-09-10,north,1650.0
865,552,2018-09-10,south,1656.0
866,594,2018-09-10,east,1782.0
867,509,2018-09-10,west,1527.0
868,526,2018-09-11,north,1578.0
869,589,2018-09-11,south,1767.0
870,583,2018-09-11,east,1749.0
871,508,2018-09-11,west,1524.0
872,573,2018-09-12,north,1719.0
873,565,2018-09-12,south,1695.0
874,580,2018-09-12,east,1740.0
875,511,2018-09-12,west,1533.0
876,551,2018-09-13,north,1653.0
877,520,2018-09-13,south,1560.0
878,559,2018-09-13,east,1677.0
879,513,2018-09-13,west,1539.0
880,571,2018-09-14,north,1713.0
881,518,2018-09-14,south,1554.0
882,581,2018-09-14,east,1743.0
883,567,2018-09-14,west,1701.0
884,529,2018-09-15,north,1587.0
885,504,2018-09-15,south,1512.0
886,566,2018-09-15,east,1698.0
887,582,2018-09-15,west,1746.0
888,518,2018-09-16,north,1554.0
889,518,2018-09-16,south,1554.0
890,594,2018-09-16,east,1782.0
891,594,2018-09-16,west,1782.0
892,588,2018-09-17,north,1764.0
893,540,2018-09-17,south,1620.0
894,515,2018-09-17,east,1545.0
895,574,2018-09-17,west,1722.0
896,501,2018-09-18,north,1503.0
897,510,2018-09-18,south,1530.0
898,579,2018-09-18,east,1737.0
899,564,2018-09-18,west,1692.0
900,514,2018-09-19,north,1542.0
901,586,2018-09-19,south,1758.0
902,593,2018-09-19,east,1779.0
903,531,2018-09-19,west,1593.0
904,562,2018-09-20,north,1686.0
905,583,2018-09-20,south,1749.0
906,554,2018-09-20,east,1662.0
907,523,2018-09-20,west,1569.0
908,530,2018-09-21,north,1590.0
909,555,2018-09-21,south,1665.0
910,572,2018-09-21,east,1716.0
911,568,2018-09-21,west,1704.0
912,544,2018-09-22,north,1632.0
913,527,2018-09-22,south,1581.0
914,586,2018-09-22,east,1758.0
915,547,2018-09-22,west,1641.0
916,577,2018-09-23,north,1731.0
917,559,2018-09-23,south,1677.0
918,576,2018-09-23,east,1728.0
919,585,2018-09-23,west,1755.0
920,537,2018-09-24,north,1611.0
921,531,2018-09-24,south,1593.0
922,599,2018-09-24,east,1797.0
923,520,2018-09-24,west,1560.0
924,510,2018-09-25,north,1530.0
925,590,2018-09-25,south,1770.0
926,537,2018-09-25,east,1611.0
927,567,2018-09-25,west,1701.0
928,539,2018-09-26,north,1617.0
929,505,2018-09-26,south,1515.0
930,571,2018-09-26,east,1713.0
931,500,2018-09-26,west,1500.0
932,544,2018-09-27,north,1632.0
933,571,2018-09-27,south,1713.0
934,581,2018-09-27,east,1743.0
935,529,2018-09-27,west,1587.0
936,583,2018-09-28,north,1749.0
937,511,2018-09-28,south,1533.0
938,551,2018-09-28,east,1653.0
939,504,2018-09-28,west,1512.0
940,506,2018-09-29,north,1518.0
941,541,2018-09-29,south,1623.0
942,567,2018-09-29,east,1701.0
943,532,2018-09-29,west,1596.0
944,582,2018-09-30,north,1746.0
945,512,2018-09-30,south,1536.0
946,553,2018-09-30,east,1659.0
947,508,2018-09-30,west,1524.0
948,594,2018-10-01,north,1782.0
949,544,2018-10-01,south,1632.0
950,585,2018-10-01,east,1755.0
951,550,2018-10-01,west,1650.0
952,560,2018-10-02,north,1680.0
953,567,2018-10-02,south,1701.0
954,600,2018-10-02,east,1800.0
955,580,2018-10-02,west,1740.0
956,521,2018-10-03,north,1563.0
957,596,2018-10-03,south,1788.0
958,512,2018-10-03,east,1536.0
959,588,2018-10-03,west,1764.0
960,504,2018-10-04,north,1512.0
961,520,2018-10-04,south,1560.0
962,542,2018-10-04,east,1626.0
963,599,2018-10-04,west,1797.0
964,593,2018-10-05,north,1779.0
965,561,2018-10-05,south,1683.0
966,571,2018-10-05,east,1713.0
967,598,2018-10-05,west,1794.0
968,528,2018-10-06,north,1584.0
969,549,2018-10-06,south,1647.0
970,532,2018-10-06,east,1596.0
971,505,2018-10-06,west,1515.0
972,511,2018-10-07,north,1533.0
973,536,2018-10-07,south,1608.0
974,598,2018-10-07,east,1794.0
975,526,2018-10-07,west,1578.0
976,567,2018-10-08,north,1701.0
977,539,2018-10-08,south,1617.0
978,593,2018-10-08,east,1779.0
979,595,2018-10-08,west,1785.0
980,560,2018-10-09,north,1680.0
981,530,2018-10-09,south,1590.0
982,517,2018-10-09,east,1551.0
983,529,2018-10-09,west,1587.0
984,583,2018-10-10,north,1749.0
985,567,2018-10-10,south,1701.0
986,533,2018-10-10,east,1599.0
987,502,2018-10-10,west,1506.0
988,532,2018-10-11,north,1596.0
989,600,2018-10-11,south,1800.0
990,583,2018-10-11,east,1749.0
991,558,2018-10-11,west,1674.0
992,594,2018-10-12,north,1782.0
993,549,2018-10-12,south,1647.0
994,514,2018-10-12,east,1542.0
995,552,2018-10-12,west,1656.0
996,527,2018-10-13,north,1581.0
997,571,2018-10-13,south,1713.0
998,574,2018-10-13,east,1722.0
999,562,2018-10-13,west,1686.0
1000,576,2018-10-14,north,1728.0
1001,585,2018-10-14,south,1755.0
1002,501,2018-10-14,east,1503.0
1003,534,2018-10-14,west,1602.0
1004,535,2018-10-15,north,1605.0
1005,573,2018-10-15,south,1719.0
1006,516,2018-10-15,east,1548.0
1007,542,2018-10-15,west,1626.0
1008,517,2018-10-16,north,1551.0
1009,554,2018-10-16,south,1662.0
1010,550,2018-10-16,east,1650.0
1011,596,2018-10-16,west,1788.0
1012,512,2018-10-17,north,1536.0
1013,517,2018-10-17,south,1551.0
1014,552,2018-10-17,east,1656.0
1015,548,2018-10-17,west,1644.0
1016,564,2018-10-18,north,1692.0
1017,506,2018-10-18,south,1518.0
1018,503,2018-10-18,east,1509.0
1019,558,2018-10-18,west,1674.0
1020,507,2018-10-19,north,1521.0
1021,544,2018-10-19,south,1632.0
1022,598,2018-10-19,east,1794.0
1023,563,2018-10-19,west,1689.0
1024,564,2018-10-20,north,1692.0
1025,554,2018-10-20,south,1662.0
1026,592,2018-10-20,east,1776.0
1027,570,2018-10-20,west,1710.0
1028,523,2018-10-21,north,1569.0
1029,568,2018-10-21,south,1704.0
1030,589,2018-10-21,east,1767.0
1031,589,2018-10-21,west,1767.0
1032,514,2018-10-22,north,1542.0
1033,569,2018-10-22,south,1707.0
1034,526,2018-10-22,east,1578.0
1035,507,2018-10-22,west,1521.0
1036,588,2018-10-23,north,1764.0
1037,561,2018-10-23,south,1683.0
1038,534,2018-10-23,east,1602.0
1039,585,2018-10-23,west,1755.0
1040,550,2018-10-24,north,1650.0
1041,543,2018-10-24,south,1629.0
1042,564,2018-10-24,east,1692.0
1043,514,2018-10-24,west,1542.0
1044,543,2018-10-25,north,1629.0
1045,529,2018-10-25,south,1587.0
1046,545,2018-10-25,east,1635.0
1047,551,2018-10-25,west,1653.0
1048,532,2018-10-26,north,1596.0
1049,508,2018-10-26,south,1524.0
1050,515,2018-10-26,east,1545.0
1051,569,2018-10-26,west,1707.0
1052,503,2018-10-27,north,1509.0
1053,503,2018-10-27,south,1509.0
1054,562,2018-10-27,east,1686.0
1055,595,2018-10-27,west,1785.0
1056,545,2018-10-28,north,1635.0
1057,584,2018-10-28,south,1752.0
1058,595,2018-10-28,east,1785.0
1059,585,2018-10-28,west,1755.0
1060,569,2018-10-29,north,1707.0
1061,567,2018-10-29,south,1701.0
1062,533,2018-10-29,east,1599.0
1063,594,2018-10-29,west,1782.0
1064,559,2018-10-30,north,1677.0
1065,573,2018-10-30,south,1719.0
1066,510,2018-10-30,east,1530.0
1067,592,2018-10-30,west,1776.0
1068,558,2018-10-31,north,1674.0
1069,547,2018-10-31,south,1641.0
1070,532,2018-10-31,east,1596.0
1071,502,2018-10-31,west,1506.0
1072,564,2018-11-01,north,1692.0
1073,541,2018-11-01,south,1623.0
1074,531,2018-11-01,east,1593.0
1075,517,2018-11-01,west,1551.0
1076,576,2018-11-02,north,1728.0
1077,536,2018-11-02,south,1608.0
1078,510,2018-11-02,east,1530.0
1079,597,2018-11-02,west,1791.0
1080,568,2018-11-03,north,1704.0
1081,551,2018-11-03,south,1653.0
1082,516,2018-11-03,east,1548.0
1083,542,2018-11-03,west,1626.0
1084,565,2018-11-04,north,1695.0
1085,530,2018-11-04,south,1590.0
1086,510,2018-11-04,east,1530.0
1087,548,2018-11-04,west,1644.0
1088,537,2018-11-05,north,1611.0
1089,539,2018-11-05,south,1617.0
1090,592,2018-11-05,east,1776.0
1091,547,2018-11-05,west,1641.0
1092,580,2018-11-06,north,1740.0
1093,530,2018-11-06,south,1590.0
1094,591,2018-11-06,east,1773.0
1095,547,2018-11-06,west,1641.0
1096,509,2018-11-07,north,1527.0
1097,585,2018-11-07,south,1755.0
1098,550,2018-11-07,east,1650.0
1099,531,2018-11-07,west,1593.0
1100,516,2018-11-08,north,1548.0
1101,541,2018-11-08,south,1623.0
1102,500,2018-11-08,east,1500.0
1103,523,2018-11-08,west,1569.0
1104,549,2018-11-09,north,1647.0
1105,554,2018-11-09,south,1662.0
1106,570,2018-11-09,east,1710.0
1107,573,2018-11-09,west,1719.0
1108,530,2018-11-10,north,1590.0
1109,513,2018-11-10,south,1539.0
1110,522,2018-11-10,east,1566.0
1111,590,2018-11-10,west,1770.0
1112,574,2018-11-11,north,1722.0
1113,508,2018-11-11,south,1524.0
1114,547,2018-11-11,east,1641.0
1115,554,2018-11-11,west,1662.0
1116,572,2018-11-12,north,1716.0
1117,537,2018-11-12,south,1611.0
1118,523,2018-11-12,east,1569.0
1119,599,2018-11-12,west,1797.0
1120,566,2018-11-13,north,1698.0
1121,527,2018-11-13,south,1581.0
1122,592,2018-11-13,east,1776.0
1123,548,2018-11-13,west,1644.0
1124,521,2018-11-14,north,1563.0
1125,569,2018-11-14,south,1707.0
1126,511,2018-11-14,east,1533.0
1127,524,2018-11-14,west,1572.0
1128,541,2018-11-15,north,1623.0
1129,566,2018-11-15,south,1698.0
1130,507,2018-11-15,east,1521.0
1131,569,2018-11-15,west,1707.0
1132,529,2018-11-16,north,1587.0
1133,592,2018-11-16,south,1776.0
1134,554,2018-11-16,east,1662.0
1135,526,2018-11-16,west,1578.0
1136,518,2018-11-17,north,1554.0
1137,505,2018-11-17,south,1515.0
1138,534,2018-11-17,east,1602.0
1139,519,2018-11-17,west,1557.0
1140,507,2018-11-18,north,1521.0
1141,580,2018-11-18,south,1740.0
1142,539,2018-11-18,east,1617.0
1143,549,2018-11-18,west,1647.0
1144,517,2018-11-19,north,1551.0
1145,500,2018-11-19,south,1500.0
1146,575,2018-11-19,east,1725.0
1147,521,2018-11-19,west,1563.0
1148,597,2018-11-20,north,1791.0
1149,526,2018-11-20,south,1578.0
1150,544,2018-11-20,east,1632.0
1151,558,2018-11-20,west,1674.0
1152,539,2018-11-21,north,1617.0
1153,503,2018-11-21,south,1509.0
1154,548,2018-11-21,east,1644.0
1155,514,2018-11-21,west,1542.0
1156,550,2018-11-22,north,1650.0
1157,586,2018-11-22,south,1758.0
1158,570,2018-11-22,east,1710.0
1159,579,2018-11-22,west,1737.0
1160,593,2018-11-23,north,1779.0
1161,581,2018-11-23,south,1743.0
1162,520,2018-11-23,east,1560.0
1163,573,2018-11-23,west,1719.0
1164,563,2018-11-24,north,1689.0
1165,535,2018-11-24,south,1605.0
1166,561,2018-11-24,east,1683.0
1167,506,2018-11-24,west,1518.0
1168,555,2018-11-25,north,1665.0
1169,557,2018-11-25,south,1671.0
1170,568,2018-11-25,east,1704.0
1171,577,2018-11-25,west,1731.0
1172,551,2018-11-26,north,1653.0
1173,514,2018-11-26,south,1542.0
1174,553,2018-11-26,east,1659.0
1175,550,2018-11-26,west,1650.0
1176,591,2018-11-27,north,1773.0
1177,549,2018-11-27,south,1647.0
1178,575,2018-11-27,east,1725.0
1179,548,2018-11-27,west,1644.0
1180,589,2018-11-28,north,1767.0
1181,576,2018-11-28,south,1728.0
1182,573,2018-11-28,east,1719.0
1183,559,2018-11-28,west,1677.0
1184,562,2018-11-29,north,1686.0
1185,509,2018-11-29,south,1527.0
1186,563,2018-11-29,east,1689.0
1187,562,2018-11-29,west,1686.0
1188,547,2018-11-30,north,1641.0
1189,555,2018-11-30,south,1665.0
1190,585,2018-11-30,east,1755.0
1191,517,2018-11-30,west,1551.0
1192,555,2018-12-01,north,1665.0
1193,509,2018-12-01,south,1527.0
1194,512,2018-12-01,east,1536.0
1195,552,2018-12-01,west,1656.0
1196,521,2018-12-02,north,1563.0
1197,518,2018-12-02,south,1554.0
1198,534,2018-12-02,east,1602.0
1199,579,2018-12-02,west,1737.0
1200,502,2018-12-03,north,1506.0
1201,585,2018-12-03,south,1755.0
1202,524,2018-12-03,east,1572.0
1203,536,2018-12-03,west,1608.0
1204,574,2018-12-04,north,1722.0
1205,596,2018-12-04,south,1788.0
1206,596,2018-12-04,east,1788.0
1207,529,2018-12-04,west,1587.0
1208,559,2018-12-05,north,1677.0
1209,575,2018-12-05,south,1725.0
1210,577,2018-12-05,east,1731.0
1211,506,2018-12-05,west,1518.0
1212,579,2018-12-06,north,1737.0
1213,599,2018-12-06,south,1797.0
1214,554,2018-12-06,east,1662.0
1215,554,2018-12-06,west,1662.0
1216,572,2018-12-07,north,1716.0
1217,532,2018-12-07,south,1596.0
1218,551,2018-12-07,east,1653.0
1219,545,2018-12-07,west,1635.0
1220,594,2018-12-08,north,1782.0
1221,591,2018-12-08,south,1773.0
1222,585,2018-12-08,east,1755.0
1223,573,2018-12-08,west,1719.0
1224,579,2018-12-09,north,1737.0
1225,516,2018-12-09,south,1548.0
1226,555,2018-12-09,east,1665.0
1227,553,2018-12-09,west,1659.0
1228,553,2018-12-10,north,1659.0
1229,525,2018-12-10,south,1575.0
1230,503,2018-12-10,east,1509.0
1231,589,2018-12-10,west,1767.0
1232,503,2018-12-11,north,1509.0
1233,509,2018-12-11,south,1527.0
1234,525,2018-12-11,east,1575.0
1235,540,2018-12-11,west,1620.0
1236,541,2018-12-12,north,1623.0
1237,541,2018-12-12,south,1623.0
1238,591,2018-12-12,east,1773.0
1239,581,2018-12-12,west,1743.0
1240,573,2018-12-13,north,1719.0
1241,594,2018-12-13,south,1782.0
1242,571,2018-12-13,east,1713.0
1243,531,2018-12-13,west,1593.0
1244,572,2018-12-14,north,1716.0
1245,562,2018-12-14,south,1686.0
1246,523,2018-12-14,east,1569.0
1247,568,2018-12-14,west,1704.0
1248,518,2018-12-15,north,1554.0
1249,515,2018-12-15,south,1545.0
1250,529,2018-12-15,east,1587.0
1251,600,2018-12-15,west,1800.0
1252,545,2018-12-16,north,1635.0
1253,540,2018-12-16,south,1620.0
1254,600,2018-12-16,east,1800.0
1255,547,2018-12-16,west,1641.0
1256,545,2018-12-17,north,1635.0
1257,509,2018-12-17,south,1527.0
1258,542,2018-12-17,east,1626.0
1259,572,2018-12-17,west,1716.0
1260,585,2018-12-18,north,1755.0
1261,585,2018-12-18,south,1755.0
1262,535,2018-12-18,east,1605.0
1263,593,2018-12-18,west,1779.0
1264,522,2018-12-19,north,1566.0
1265,522,2018-12-19,south,1566.0
1266,599,2018-12-19,east,1797.0
1267,590,2018-12-19,west,1770.0
1268,577,2018-12-20,north,1731.0
1269,517,2018-12-20,south,1551.0
1270,589,2018-12-20,east,1767.0
1271,542,2018-12-20,west,1626.0
1272,553,2018-12-21,north,1659.0
1273,570,2018-12-21,south,1710.0
1274,514,2018-12-21,east,1542.0
1275,523,2018-12-21,west,1569.0
1276,592,2018-12-22,north,1776.0
1277,526,2018-12-22,south,1578.0
1278,556,2018-12-22,east,1668.0
1279,509,2018-12-22,west,1527.0
1280,590,2018-12-23,north,1770.0
1281,541,2018-12-23,south,1623.0
1282,570,2018-12-23,east,1710.0
1283,577,2018-12-23,west,1731.0
1284,580,2018-12-24,north,1740.0
1285,544,2018-12-24,south,1632.0
1286,573,2018-12-24,east,1719.0
1287,500,2018-12-24,west,1500.0
1288,504,2018-12-25,north,1512.0
1289,535,2018-12-25,south,1605.0
1290,541,2018-12-25,east,1623.0
1291,511,2018-12-25,west,1533.0
1292,561,2018-12-26,north,1683.0
1293,578,2018-12-26,south,1734.0
1294,515,2018-12-26,east,1545.0
1295,529,2018-12-26,west,1587.0
1296,526,2018-12-27,north,1578.0
1297,550,2018-12-27,south,1650.0
1298,544,2018-12-27,east,1632.0
1299,571,2018-12-27,west,1713.0
1300,550,2018-12-28,north,1650.0
1301,598,2018-12-28,south,1794.0
1302,588,2018-12-28,east,1764.0
1303,599,2018-12-28,west,1797.0
1304,542,2018-12-29,north,1626.0
1305,598,2018-12-29,south,1794.0
1306,565,2018-12-29,east,1695.0
1307,580,2018-12-29,west,1740.0
1308,586,2018-12-30,north,1758.0
1309,595,2018-12-30,south,1785.0
1310,533,2018-12-30,east,1599.0
1311,563,2018-12-30,west,1689.0
1312,509,2018-12-31,north,1527.0
1313,570,2018-12-31,south,1710.0
1314,530,2018-12-31,east,1590.0
1315,551,2018-12-31,west,1653.0
1316,506,2019-01-01,north,1518.0
1317,544,2019-01-01,south,1632.0
1318,585,2019-01-01,east,1755.0
1319,517,2019-01-01,west,1551.0
1320,589,2019-01-02,north,1767.0
1321,535,2019-01-02,south,1605.0
1322,564,2019-01-02,east,1692.0
1323,598,2019-01-02,west,1794.0
1324,565,2019-01-03,north,1695.0
1325,579,2019-01-03,south,1737.0
1326,525,2019-01-03,east,1575.0
1327,503,2019-01-03,west,1509.0
1328,530,2019-01-04,north,1590.0
1329,500,2019-01-04,south,1500.0
1330,530,2019-01-04,east,1590.0
1331,546,2019-01-04,west,1638.0
1332,587,2019-01-05,north,1761.0
1333,530,2019-01-05,south,1590.0
1334,575,2019-01-05,east,1725.0
1335,517,2019-01-05,west,1551.0
1336,548,2019-01-06,north,1644.0
1337,593,2019-01-06,south,1779.0
1338,598,2019-01-06,east,1794.0
1339,546,2019-01-06,west,1638.0
1340,548,2019-01-07,north,1644.0
1341,549,2019-01-07,south,1647.0
1342,564,2019-01-07,east,1692.0
1343,541,2019-01-07,west,1623.0
1344,574,2019-01-08,north,1722.0
1345,517,2019-01-08,south,1551.0
1346,577,2019-01-08,east,1731.0
1347,567,2019-01-08,west,1701.0
1348,500,2019-01-09,north,1500.0
1349,588,2019-01-09,south,1764.0
1350,588,2019-01-09,east,1764.0
1351,545,2019-01-09,west,1635.0
1352,589,2019-01-10,north,1767.0
1353,517,2019-01-10,south,1551.0
1354,504,2019-01-10,east,1512.0
1355,562,2019-01-10,west,1686.0
1356,554,2019-01-11,north,1662.0
1357,504,2019-01-11,south,1512.0
1358,536,2019-01-11,east,1608.0
1359,537,2019-01-11,west,1611.0
1360,522,2019-01-12,north,1566.0
1361,591,2019-01-12,south,1773.0
1362,569,2019-01-12,east,1707.0
1363,584,2019-01-12,west,1752.0
1364,517,2019-01-13,north,1551.0
1365,501,2019-01-13,south,1503.0
1366,512,2019-01-13,east,1536.0
1367,576,2019-01-13,west,1728.0
1368,564,2019-01-14,north,1692.0
1369,507,2019-01-14,south,1521.0
1370,566,2019-01-14,east,1698.0
1371,597,2019-01-14,west,1791.0
1372,535,2019-01-15,north,1605.0
1373,587,2019-01-15,south,1761.0
1374,539,2019-01-15,east,1617.0
1375,501,2019-01-15,west,1503.0
